r           d          f
20.0480    0.0019     -4.00488955
20.0480    0.0019     -4.00488955
20.0734    0.0011     -4.00678955
20.0734    0.0011     -4.00678955
20.0823    0.0016     -4.00710209
20.0823    0.0016     -4.00710209
20.1056    0.0007     -4.00892673
20.1056    0.0007     -4.00892673
20.1518    0.0019     -4.01120384
20.1518    0.0019     -4.01120384
20.1520    0.0019     -4.01123107
20.1520    0.0019     -4.01123107
20.1629    0.0005     -4.01251613
20.1629    0.0005     -4.01251613
20.2088    0.0015     -4.01487984
20.2088    0.0015     -4.01487984
20.2322    0.0006     -4.01669302
20.2322    0.0006     -4.01669302
20.2487    0.0004     -4.01780394
20.2487    0.0004     -4.01780394
20.3036    0.0004     -4.02112081
20.3036    0.0004     -4.02112081
20.3127    0.0020     -4.02099929
20.3127    0.0020     -4.02099929
20.3915    0.0014     -4.02602840
20.3915    0.0014     -4.02602840
20.4025    0.0010     -4.02685909
20.4025    0.0010     -4.02685909
20.4373    0.0021     -4.02847788
20.4373    0.0021     -4.02847788
20.4596    0.0021     -4.02984621
20.4596    0.0021     -4.02984621
20.4627    0.0008     -4.03059761
20.4627    0.0008     -4.03059761
20.4817    0.0015     -4.03142673
20.4817    0.0015     -4.03142673
20.5065    0.0009     -4.03316402
20.5065    0.0009     -4.03316402
20.5093    0.0007     -4.03343106
20.5093    0.0007     -4.03343106
20.5287    0.0020     -4.03405355
20.5287    0.0020     -4.03405355
20.5325    0.0016     -4.03443605
20.5325    0.0016     -4.03443605
20.5523    0.0014     -4.03573829
20.5523    0.0014     -4.03573829
20.5626    0.0021     -4.03604176
20.5626    0.0021     -4.03604176
20.6045    0.0020     -4.03862725
20.6045    0.0020     -4.03862725
20.6289    0.0013     -4.04038893
20.6289    0.0013     -4.04038893
20.6499    0.0004     -4.04204910
20.6499    0.0004     -4.04204910
20.7037    0.0017     -4.04467551
20.7037    0.0017     -4.04467551
20.7118    0.0004     -4.04572391
20.7118    0.0004     -4.04572391
20.7428    0.0012     -4.04723682
20.7428    0.0012     -4.04723682
20.7630    0.0005     -4.04875808
20.7630    0.0005     -4.04875808
20.7671    0.0004     -4.04904677
20.7671    0.0004     -4.04904677
20.7982    0.0020     -4.05021343
20.7982    0.0020     -4.05021343
20.9099    0.0021     -4.05683014
20.9099    0.0021     -4.05683014
20.9191    0.0012     -4.05776652
20.9191    0.0012     -4.05776652
20.9194    0.0009     -4.05791823
20.9194    0.0009     -4.05791823
20.9199    0.0006     -4.05806940
20.9199    0.0006     -4.05806940
20.9273    0.0005     -4.05852979
20.9273    0.0005     -4.05852979
20.9279    0.0004     -4.05863787
20.9279    0.0004     -4.05863787
20.9369    0.0004     -4.05913744
20.9369    0.0004     -4.05913744
20.9860    0.0008     -4.06187122
20.9860    0.0008     -4.06187122
20.9923    0.0018     -4.06183924
20.9923    0.0018     -4.06183924
21.0502    0.0011     -4.06557788
21.0502    0.0011     -4.06557788
21.1193    0.0020     -4.06926681
21.1193    0.0020     -4.06926681
21.1198    0.0006     -4.06987038
21.1198    0.0006     -4.06987038
21.1482    0.0004     -4.07166096
21.1482    0.0004     -4.07166096
21.1655    0.0019     -4.07199826
21.1655    0.0019     -4.07199826
21.1764    0.0020     -4.07261916
21.1764    0.0020     -4.07261916
21.1800    0.0006     -4.07341645
21.1800    0.0006     -4.07341645
21.1918    0.0003     -4.07424774
21.1918    0.0003     -4.07424774
21.2600    0.0011     -4.07793865
21.2600    0.0011     -4.07793865
21.3937    0.0018     -4.08543750
21.3937    0.0018     -4.08543750
21.4263    0.0020     -4.08726540
21.4263    0.0020     -4.08726540
21.4301    0.0016     -4.08767285
21.4301    0.0016     -4.08767285
21.4399    0.0016     -4.08821470
21.4399    0.0016     -4.08821470
21.4646    0.0014     -4.08976539
21.4646    0.0014     -4.08976539
21.4694    0.0009     -4.09024231
21.4694    0.0009     -4.09024231
21.4744    0.0015     -4.09028778
21.4744    0.0015     -4.09028778
21.4795    0.0015     -4.09058651
21.4795    0.0015     -4.09058651
21.4897    0.0019     -4.09097920
21.4897    0.0019     -4.09097920
21.5037    0.0017     -4.09190660
21.5037    0.0017     -4.09190660
21.5088    0.0008     -4.09260655
21.5088    0.0008     -4.09260655
21.5397    0.0007     -4.09441797
21.5397    0.0007     -4.09441797
21.5552    0.0003     -4.09548881
21.5552    0.0003     -4.09548881
21.5654    0.0012     -4.09568046
21.5654    0.0012     -4.09568046
21.5724    0.0014     -4.09602462
21.5724    0.0014     -4.09602462
21.6099    0.0016     -4.09812223
21.6099    0.0016     -4.09812223
21.6211    0.0017     -4.09870044
21.6211    0.0017     -4.09870044
21.6491    0.0009     -4.10066428
21.6491    0.0009     -4.10066428
21.6538    0.0005     -4.10114355
21.6538    0.0005     -4.10114355
21.7235    0.0013     -4.10480853
21.7235    0.0013     -4.10480853
21.7367    0.0004     -4.10597057
21.7367    0.0004     -4.10597057
21.7491    0.0004     -4.10667313
21.7491    0.0004     -4.10667313
21.7664    0.0006     -4.10761193
21.7664    0.0006     -4.10761193
21.7802    0.0011     -4.10816570
21.7802    0.0011     -4.10816570
21.7815    0.0004     -4.10856340
21.7815    0.0004     -4.10856340
21.7911    0.0018     -4.10850913
21.7911    0.0018     -4.10850913
21.8180    0.0005     -4.11061933
21.8180    0.0005     -4.11061933
21.8262    0.0019     -4.11047879
21.8262    0.0019     -4.11047879
21.8537    0.0016     -4.11216527
21.8537    0.0016     -4.11216527
21.9016    0.0018     -4.11484386
21.9016    0.0018     -4.11484386
21.9068    0.0019     -4.11510237
21.9068    0.0019     -4.11510237
21.9148    0.0003     -4.11624390
21.9148    0.0003     -4.11624390
21.9264    0.0012     -4.11652811
21.9264    0.0012     -4.11652811
21.9833    0.0019     -4.11948836
21.9833    0.0019     -4.11948836
21.9873    0.0005     -4.12030750
21.9873    0.0005     -4.12030750
21.9940    0.0008     -4.12058464
21.9940    0.0008     -4.12058464
22.0125    0.0018     -4.12121026
22.0125    0.0018     -4.12121026
22.0130    0.0003     -4.12186747
22.0130    0.0003     -4.12186747
22.0717    0.0007     -4.12507846
22.0717    0.0007     -4.12507846
22.0839    0.0009     -4.12569245
22.0839    0.0009     -4.12569245
22.1058    0.0010     -4.12688347
22.1058    0.0010     -4.12688347
22.1472    0.0003     -4.12953170
22.1472    0.0003     -4.12953170
22.1799    0.0011     -4.13104032
22.1799    0.0011     -4.13104032
22.2071    0.0017     -4.13234234
22.2071    0.0017     -4.13234234
22.2546    0.0006     -4.13551038
22.2546    0.0006     -4.13551038
22.2838    0.0018     -4.13665151
22.2838    0.0018     -4.13665151
22.3680    0.0019     -4.14138275
22.3680    0.0019     -4.14138275
22.4084    0.0004     -4.14428786
22.4084    0.0004     -4.14428786
22.4383    0.0014     -4.14556523
22.4383    0.0014     -4.14556523
22.4462    0.0005     -4.14638184
22.4462    0.0005     -4.14638184
22.4561    0.0013     -4.14661441
22.4561    0.0013     -4.14661441
22.4756    0.0003     -4.14812222
22.4756    0.0003     -4.14812222
22.4821    0.0010     -4.14817623
22.4821    0.0010     -4.14817623
22.5088    0.0018     -4.14934810
22.5088    0.0018     -4.14934810
22.5312    0.0014     -4.15075345
22.5312    0.0014     -4.15075345
22.5373    0.0009     -4.15135590
22.5373    0.0009     -4.15135590
22.5596    0.0004     -4.15282105
22.5596    0.0004     -4.15282105
22.5618    0.0008     -4.15277011
22.5618    0.0008     -4.15277011
22.5780    0.0018     -4.15322127
22.5780    0.0018     -4.15322127
22.5844    0.0011     -4.15387283
22.5844    0.0011     -4.15387283
22.6033    0.0018     -4.15465670
22.6033    0.0018     -4.15465670
22.6166    0.0007     -4.15588633
22.6166    0.0007     -4.15588633
22.6650    0.0017     -4.15814815
22.6650    0.0017     -4.15814815
22.6719    0.0006     -4.15901349
22.6719    0.0006     -4.15901349
22.7334    0.0015     -4.16204774
22.7334    0.0015     -4.16204774
22.7900    0.0004     -4.16568529
22.7900    0.0004     -4.16568529
22.8017    0.0004     -4.16635545
22.8017    0.0004     -4.16635545
22.8212    0.0010     -4.16715537
22.8212    0.0010     -4.16715537
22.8312    0.0009     -4.16774753
22.8312    0.0009     -4.16774753
22.8560    0.0014     -4.16890551
22.8560    0.0014     -4.16890551
22.8706    0.0018     -4.16956838
22.8706    0.0018     -4.16956838
22.8749    0.0005     -4.17039035
22.8749    0.0005     -4.17039035
22.8783    0.0014     -4.17017343
22.8783    0.0014     -4.17017343
22.8844    0.0015     -4.17045928
22.8844    0.0015     -4.17045928
22.8959    0.0003     -4.17161293
22.8959    0.0003     -4.17161293
22.9099    0.0003     -4.17238556
22.9099    0.0003     -4.17238556
22.9512    0.0013     -4.17424803
22.9512    0.0013     -4.17424803
22.9633    0.0015     -4.17481703
22.9633    0.0015     -4.17481703
22.9688    0.0018     -4.17503221
22.9688    0.0018     -4.17503221
23.0421    0.0016     -4.17916876
23.0421    0.0016     -4.17916876
23.0555    0.0005     -4.18036793
23.0555    0.0005     -4.18036793
23.0688    0.0007     -4.18100504
23.0688    0.0007     -4.18100504
23.0742    0.0012     -4.18108206
23.0742    0.0012     -4.18108206
23.0801    0.0007     -4.18164840
23.0801    0.0007     -4.18164840
23.0922    0.0016     -4.18192896
23.0922    0.0016     -4.18192896
23.1133    0.0003     -4.18364377
23.1133    0.0003     -4.18364377
23.1561    0.0004     -4.18593815
23.1561    0.0004     -4.18593815
23.1632    0.0009     -4.18613643
23.1632    0.0009     -4.18613643
23.1885    0.0004     -4.18775402
23.1885    0.0004     -4.18775402
23.2075    0.0017     -4.18820746
23.2075    0.0017     -4.18820746
23.2212    0.0017     -4.18898659
23.2212    0.0017     -4.18898659
23.2250    0.0009     -4.18955298
23.2250    0.0009     -4.18955298
23.2464    0.0012     -4.19059815
23.2464    0.0012     -4.19059815
23.2703    0.0016     -4.19171520
23.2703    0.0016     -4.19171520
23.3064    0.0005     -4.19415967
23.3064    0.0005     -4.19415967
23.3295    0.0006     -4.19540535
23.3295    0.0006     -4.19540535
23.3783    0.0017     -4.19757359
23.3783    0.0017     -4.19757359
23.4031    0.0003     -4.19953183
23.4031    0.0003     -4.19953183
23.4074    0.0012     -4.19936613
23.4074    0.0012     -4.19936613
23.4094    0.0003     -4.19989154
23.4094    0.0003     -4.19989154
23.4121    0.0017     -4.19941479
23.4121    0.0017     -4.19941479
23.4530    0.0016     -4.20171302
23.4530    0.0016     -4.20171302
23.4552    0.0012     -4.20201720
23.4552    0.0012     -4.20201720
23.4657    0.0013     -4.20251318
23.4657    0.0013     -4.20251318
23.4669    0.0011     -4.20269174
23.4669    0.0011     -4.20269174
23.4965    0.0016     -4.20406901
23.4965    0.0016     -4.20406901
23.6060    0.0008     -4.21037696
23.6060    0.0008     -4.21037696
23.6085    0.0010     -4.21040288
23.6085    0.0010     -4.21040288
23.6295    0.0014     -4.21138514
23.6295    0.0014     -4.21138514
23.6362    0.0006     -4.21208809
23.6362    0.0006     -4.21208809
23.6613    0.0008     -4.21338447
23.6613    0.0008     -4.21338447
23.6936    0.0006     -4.21519550
23.6936    0.0006     -4.21519550
23.7343    0.0010     -4.21723496
23.7343    0.0010     -4.21723496
23.7694    0.0016     -4.21886064
23.7694    0.0016     -4.21886064
23.7947    0.0003     -4.22080115
23.7947    0.0003     -4.22080115
23.8268    0.0003     -4.22250897
23.8268    0.0003     -4.22250897
23.8295    0.0017     -4.22207128
23.8295    0.0017     -4.22207128
23.8341    0.0004     -4.22288195
23.8341    0.0004     -4.22288195
23.8654    0.0009     -4.22432817
23.8654    0.0009     -4.22432817
23.8689    0.0016     -4.22421348
23.8689    0.0016     -4.22421348
23.8934    0.0004     -4.22606959
23.8934    0.0004     -4.22606959
23.8965    0.0014     -4.22577793
23.8965    0.0014     -4.22577793
23.9121    0.0003     -4.22710835
23.9121    0.0003     -4.22710835
23.9337    0.0004     -4.22822006
23.9337    0.0004     -4.22822006
23.9609    0.0016     -4.22918452
23.9609    0.0016     -4.22918452
23.9726    0.0005     -4.23028834
23.9726    0.0005     -4.23028834
23.9897    0.0017     -4.23068951
23.9897    0.0017     -4.23068951
23.9916    0.0003     -4.23136701
23.9916    0.0003     -4.23136701
24.0470    0.0009     -4.23408130
24.0470    0.0009     -4.23408130
24.0874    0.0016     -4.23594201
24.0874    0.0016     -4.23594201
24.0888    0.0003     -4.23658749
24.0888    0.0003     -4.23658749
24.1246    0.0005     -4.23841686
24.1246    0.0005     -4.23841686
24.1379    0.0007     -4.23903266
24.1379    0.0007     -4.23903266
24.1438    0.0007     -4.23935789
24.1438    0.0007     -4.23935789
24.2225    0.0008     -4.24348230
24.2225    0.0008     -4.24348230
24.2273    0.0006     -4.24386316
24.2273    0.0006     -4.24386316
24.2633    0.0015     -4.24537296
24.2633    0.0015     -4.24537296
24.2650    0.0003     -4.24597736
24.2650    0.0003     -4.24597736
24.2890    0.0013     -4.24679908
24.2890    0.0013     -4.24679908
24.2919    0.0013     -4.24697708
24.2919    0.0013     -4.24697708
24.3200    0.0016     -4.24831616
24.3200    0.0016     -4.24831616
24.3337    0.0014     -4.24915642
24.3337    0.0014     -4.24915642
24.3425    0.0012     -4.24968831
24.3425    0.0012     -4.24968831
24.3550    0.0003     -4.25076053
24.3550    0.0003     -4.25076053
24.3855    0.0012     -4.25199718
24.3855    0.0012     -4.25199718
24.4032    0.0008     -4.25307020
24.4032    0.0008     -4.25307020
24.4046    0.0005     -4.25327405
24.4046    0.0005     -4.25327405
24.4120    0.0012     -4.25336660
24.4120    0.0012     -4.25336660
24.4260    0.0014     -4.25402510
24.4260    0.0014     -4.25402510
24.4405    0.0012     -4.25490477
24.4405    0.0012     -4.25490477
24.4487    0.0016     -4.25515131
24.4487    0.0016     -4.25515131
24.4608    0.0011     -4.25602290
24.4608    0.0011     -4.25602290
24.5401    0.0013     -4.26010211
24.5401    0.0013     -4.26010211
24.5598    0.0016     -4.26102968
24.5598    0.0016     -4.26102968
24.5651    0.0014     -4.26135599
24.5651    0.0014     -4.26135599
24.5854    0.0011     -4.26257350
24.5854    0.0011     -4.26257350
24.6009    0.0016     -4.26317489
24.6009    0.0016     -4.26317489
24.6372    0.0010     -4.26535563
24.6372    0.0010     -4.26535563
24.6523    0.0006     -4.26629149
24.6523    0.0006     -4.26629149
24.6558    0.0004     -4.26659354
24.6558    0.0004     -4.26659354
24.6678    0.0004     -4.26719450
24.6678    0.0004     -4.26719450
24.6754    0.0007     -4.26746229
24.6754    0.0007     -4.26746229
24.7078    0.0003     -4.26936091
24.7078    0.0003     -4.26936091
24.7254    0.0015     -4.26976096
24.7254    0.0015     -4.26976096
24.7504    0.0015     -4.27107653
24.7504    0.0015     -4.27107653
24.7682    0.0013     -4.27205969
24.7682    0.0013     -4.27205969
24.7706    0.0006     -4.27251468
24.7706    0.0006     -4.27251468
24.7763    0.0010     -4.27261850
24.7763    0.0010     -4.27261850
24.8011    0.0008     -4.27403193
24.8011    0.0008     -4.27403193
24.8155    0.0003     -4.27498140
24.8155    0.0003     -4.27498140
24.8475    0.0016     -4.27610375
24.8475    0.0016     -4.27610375
24.8511    0.0005     -4.27676354
24.8511    0.0005     -4.27676354
24.8515    0.0016     -4.27631792
24.8515    0.0016     -4.27631792
24.8564    0.0003     -4.27710738
24.8564    0.0003     -4.27710738
24.8810    0.0004     -4.27837517
24.8810    0.0004     -4.27837517
24.9124    0.0009     -4.27979679
24.9124    0.0009     -4.27979679
24.9205    0.0003     -4.28046222
24.9205    0.0003     -4.28046222
24.9808    0.0015     -4.28309317
24.9808    0.0015     -4.28309317
24.9940    0.0004     -4.28424246
24.9940    0.0004     -4.28424246
25.0121    0.0010     -4.28494325
25.0121    0.0010     -4.28494325
25.0726    0.0003     -4.28837742
25.0726    0.0003     -4.28837742
25.0936    0.0014     -4.28899103
25.0936    0.0014     -4.28899103
25.1436    0.0003     -4.29205829
25.1436    0.0003     -4.29205829
25.1943    0.0005     -4.29460188
25.1943    0.0005     -4.29460188
25.2022    0.0006     -4.29496206
25.2022    0.0006     -4.29496206
25.2190    0.0006     -4.29580052
25.2190    0.0006     -4.29580052
25.2388    0.0007     -4.29679188
25.2388    0.0007     -4.29679188
25.2432    0.0015     -4.29667042
25.2432    0.0015     -4.29667042
25.2550    0.0015     -4.29729456
25.2550    0.0015     -4.29729456
25.2778    0.0015     -4.29846992
25.2778    0.0015     -4.29846992
25.2832    0.0008     -4.29905199
25.2832    0.0008     -4.29905199
25.2916    0.0009     -4.29943413
25.2916    0.0009     -4.29943413
25.2937    0.0015     -4.29926676
25.2937    0.0015     -4.29926676
25.3111    0.0003     -4.30070914
25.3111    0.0003     -4.30070914
25.3687    0.0011     -4.30329494
25.3687    0.0011     -4.30329494
25.3716    0.0011     -4.30347614
25.3716    0.0011     -4.30347614
25.3896    0.0004     -4.30469635
25.3896    0.0004     -4.30469635
25.4098    0.0015     -4.30523778
25.4098    0.0015     -4.30523778
25.4409    0.0003     -4.30735378
25.4409    0.0003     -4.30735378
25.4637    0.0012     -4.30814431
25.4637    0.0012     -4.30814431
25.4723    0.0010     -4.30868354
25.4723    0.0010     -4.30868354
25.4798    0.0005     -4.30926883
25.4798    0.0005     -4.30926883
25.5052    0.0004     -4.31059642
25.5052    0.0004     -4.31059642
25.5125    0.0014     -4.31056115
25.5125    0.0014     -4.31056115
25.5717    0.0015     -4.31355491
25.5717    0.0015     -4.31355491
25.6134    0.0008     -4.31596340
25.6134    0.0008     -4.31596340
25.6337    0.0003     -4.31724110
25.6337    0.0003     -4.31724110
25.6555    0.0013     -4.31792777
25.6555    0.0013     -4.31792777
25.6581    0.0003     -4.31847754
25.6581    0.0003     -4.31847754
25.6698    0.0009     -4.31881241
25.6698    0.0009     -4.31881241
25.7136    0.0012     -4.32090930
25.7136    0.0012     -4.32090930
25.7141    0.0006     -4.32117473
25.7141    0.0006     -4.32117473
25.7279    0.0012     -4.32161905
25.7279    0.0012     -4.32161905
25.7444    0.0011     -4.32249516
25.7444    0.0011     -4.32249516
25.7454    0.0007     -4.32275129
25.7454    0.0007     -4.32275129
25.7734    0.0015     -4.32382228
25.7734    0.0015     -4.32382228
25.7854    0.0005     -4.32485532
25.7854    0.0005     -4.32485532
25.7872    0.0013     -4.32461808
25.7872    0.0013     -4.32461808
25.8201    0.0011     -4.32636193
25.8201    0.0011     -4.32636193
25.8476    0.0006     -4.32799296
25.8476    0.0006     -4.32799296
25.8898    0.0003     -4.33023042
25.8898    0.0003     -4.33023042
25.8913    0.0013     -4.32987921
25.8913    0.0013     -4.32987921
25.9145    0.0014     -4.33099331
25.9145    0.0014     -4.33099331
25.9293    0.0015     -4.33173750
25.9293    0.0015     -4.33173750
25.9304    0.0004     -4.33226830
25.9304    0.0004     -4.33226830
25.9344    0.0003     -4.33249929
25.9344    0.0003     -4.33249929
25.9403    0.0010     -4.33247427
25.9403    0.0010     -4.33247427
25.9420    0.0013     -4.33245487
25.9420    0.0013     -4.33245487
25.9618    0.0008     -4.33366492
25.9618    0.0008     -4.33366492
25.9759    0.0008     -4.33439336
25.9759    0.0008     -4.33439336
26.0045    0.0015     -4.33553271
26.0045    0.0015     -4.33553271
26.0205    0.0014     -4.33637062
26.0205    0.0014     -4.33637062
26.0371    0.0003     -4.33769738
26.0371    0.0003     -4.33769738
26.0395    0.0013     -4.33735519
26.0395    0.0013     -4.33735519
26.0557    0.0004     -4.33857836
26.0557    0.0004     -4.33857836
26.0637    0.0003     -4.33903593
26.0637    0.0003     -4.33903593
26.1045    0.0010     -4.34077740
26.1045    0.0010     -4.34077740
26.1359    0.0004     -4.34263438
26.1359    0.0004     -4.34263438
26.1872    0.0004     -4.34518698
26.1872    0.0004     -4.34518698
26.2250    0.0006     -4.34700778
26.2250    0.0006     -4.34700778
26.2311    0.0013     -4.34698029
26.2311    0.0013     -4.34698029
26.2468    0.0003     -4.34821769
26.2468    0.0003     -4.34821769
26.2646    0.0004     -4.34905442
26.2646    0.0004     -4.34905442
26.2766    0.0003     -4.34973003
26.2766    0.0003     -4.34973003
26.2885    0.0015     -4.34981189
26.2885    0.0015     -4.34981189
26.2943    0.0006     -4.35047216
26.2943    0.0006     -4.35047216
26.3117    0.0009     -4.35119884
26.3117    0.0009     -4.35119884
26.3201    0.0013     -4.35145393
26.3201    0.0013     -4.35145393
26.3261    0.0014     -4.35169844
26.3261    0.0014     -4.35169844
26.3347    0.0011     -4.35229190
26.3347    0.0011     -4.35229190
26.3452    0.0007     -4.35296354
26.3452    0.0007     -4.35296354
26.3648    0.0010     -4.35382781
26.3648    0.0010     -4.35382781
26.3774    0.0007     -4.35457944
26.3774    0.0007     -4.35457944
26.3989    0.0011     -4.35547406
26.3989    0.0011     -4.35547406
26.3997    0.0005     -4.35579425
26.3997    0.0005     -4.35579425
26.4651    0.0014     -4.35867233
26.4651    0.0014     -4.35867233
26.4890    0.0009     -4.36005249
26.4890    0.0009     -4.36005249
26.5177    0.0003     -4.36175780
26.5177    0.0003     -4.36175780
26.5551    0.0005     -4.36352495
26.5551    0.0005     -4.36352495
26.5569    0.0012     -4.36331556
26.5569    0.0012     -4.36331556
26.5610    0.0009     -4.36365043
26.5610    0.0009     -4.36365043
26.5709    0.0003     -4.36440648
26.5709    0.0003     -4.36440648
26.6124    0.0014     -4.36597887
26.6124    0.0014     -4.36597887
26.6295    0.0014     -4.36681551
26.6295    0.0014     -4.36681551
26.7060    0.0008     -4.37085052
26.7060    0.0008     -4.37085052
26.7406    0.0014     -4.37233489
26.7406    0.0014     -4.37233489
26.7604    0.0014     -4.37328979
26.7604    0.0014     -4.37328979
26.7696    0.0005     -4.37412375
26.7696    0.0005     -4.37412375
26.7859    0.0013     -4.37458921
26.7859    0.0013     -4.37458921
26.8069    0.0012     -4.37567326
26.8069    0.0012     -4.37567326
26.8160    0.0006     -4.37636851
26.8160    0.0006     -4.37636851
26.8162    0.0006     -4.37637361
26.8162    0.0006     -4.37637361
26.8370    0.0014     -4.37706853
26.8370    0.0014     -4.37706853
26.8513    0.0008     -4.37803113
26.8513    0.0008     -4.37803113
26.8951    0.0004     -4.38037827
26.8951    0.0004     -4.38037827
26.9046    0.0003     -4.38086961
26.9046    0.0003     -4.38086961
26.9246    0.0005     -4.38176277
26.9246    0.0005     -4.38176277
26.9266    0.0003     -4.38195398
26.9266    0.0003     -4.38195398
26.9440    0.0003     -4.38283522
26.9440    0.0003     -4.38283522
26.9532    0.0003     -4.38327244
26.9532    0.0003     -4.38327244
26.9819    0.0003     -4.38465636
26.9819    0.0003     -4.38465636
27.0134    0.0008     -4.38602787
27.0134    0.0008     -4.38602787
27.0430    0.0004     -4.38761504
27.0430    0.0004     -4.38761504
27.0561    0.0013     -4.38786017
27.0561    0.0013     -4.38786017
27.0615    0.0003     -4.38859062
27.0615    0.0003     -4.38859062
27.0715    0.0003     -4.38907346
27.0715    0.0003     -4.38907346
27.1186    0.0004     -4.39133705
27.1186    0.0004     -4.39133705
27.1422    0.0011     -4.39216872
27.1422    0.0011     -4.39216872
27.1464    0.0012     -4.39232893
27.1464    0.0012     -4.39232893
27.1551    0.0011     -4.39282021
27.1551    0.0011     -4.39282021
27.1719    0.0012     -4.39360566
27.1719    0.0012     -4.39360566
27.1811    0.0008     -4.39422935
27.1811    0.0008     -4.39422935
27.2108    0.0010     -4.39555462
27.2108    0.0010     -4.39555462
27.2304    0.0014     -4.39636286
27.2304    0.0014     -4.39636286
27.2442    0.0012     -4.39711938
27.2442    0.0012     -4.39711938
27.2504    0.0003     -4.39782505
27.2504    0.0003     -4.39782505
27.2827    0.0013     -4.39892666
27.2827    0.0013     -4.39892666
27.2904    0.0006     -4.39962751
27.2904    0.0006     -4.39962751
27.3088    0.0010     -4.40034942
27.3088    0.0010     -4.40034942
27.3090    0.0010     -4.40036013
27.3090    0.0010     -4.40036013
27.3349    0.0013     -4.40148007
27.3349    0.0013     -4.40148007
27.3355    0.0004     -4.40189236
27.3355    0.0004     -4.40189236
27.3446    0.0010     -4.40206694
27.3446    0.0010     -4.40206694
27.3457    0.0005     -4.40236291
27.3457    0.0005     -4.40236291
27.3587    0.0012     -4.40268127
27.3587    0.0012     -4.40268127
27.3644    0.0009     -4.40308136
27.3644    0.0009     -4.40308136
27.3698    0.0006     -4.40349691
27.3698    0.0006     -4.40349691
27.3927    0.0003     -4.40474325
27.3927    0.0003     -4.40474325
27.4084    0.0007     -4.40532370
27.4084    0.0007     -4.40532370
27.4104    0.0013     -4.40513161
27.4104    0.0013     -4.40513161
27.4168    0.0014     -4.40543305
27.4168    0.0014     -4.40543305
27.4488    0.0009     -4.40716560
27.4488    0.0009     -4.40716560
27.4709    0.0011     -4.40817257
27.4709    0.0011     -4.40817257
27.5103    0.0008     -4.41018292
27.5103    0.0008     -4.41018292
27.5150    0.0012     -4.41024669
27.5150    0.0012     -4.41024669
27.5183    0.0002     -4.41083448
27.5183    0.0002     -4.41083448
27.5491    0.0007     -4.41212600
27.5491    0.0007     -4.41212600
27.5721    0.0012     -4.41300229
27.5721    0.0012     -4.41300229
27.6268    0.0003     -4.41603055
27.6268    0.0003     -4.41603055
27.6301    0.0009     -4.41594895
27.6301    0.0009     -4.41594895
27.6306    0.0005     -4.41616290
27.6306    0.0005     -4.41616290
27.6867    0.0011     -4.41857270
27.6867    0.0011     -4.41857270
27.6939    0.0003     -4.41928193
27.6939    0.0003     -4.41928193
27.7123    0.0012     -4.41975622
27.7123    0.0012     -4.41975622
27.7131    0.0004     -4.42016750
27.7131    0.0004     -4.42016750
27.7342    0.0013     -4.42077064
27.7342    0.0013     -4.42077064
27.7452    0.0008     -4.42154305
27.7452    0.0008     -4.42154305
27.7983    0.0005     -4.42419484
27.7983    0.0005     -4.42419484
27.8018    0.0013     -4.42402655
27.8018    0.0013     -4.42402655
27.8518    0.0008     -4.42663144
27.8518    0.0008     -4.42663144
27.8630    0.0002     -4.42742726
27.8630    0.0002     -4.42742726
27.8871    0.0006     -4.42842563
27.8871    0.0006     -4.42842563
27.9134    0.0003     -4.42982766
27.9134    0.0003     -4.42982766
27.9497    0.0012     -4.43113725
27.9497    0.0012     -4.43113725
27.9515    0.0004     -4.43157469
27.9515    0.0004     -4.43157469
27.9538    0.0006     -4.43159698
27.9538    0.0006     -4.43159698
27.9622    0.0013     -4.43172047
27.9622    0.0013     -4.43172047
27.9665    0.0003     -4.43234966
27.9665    0.0003     -4.43234966
27.9764    0.0003     -4.43283399
27.9764    0.0003     -4.43283399
27.9898    0.0012     -4.43309395
27.9898    0.0012     -4.43309395
28.0016    0.0005     -4.43394201
28.0016    0.0005     -4.43394201
28.0260    0.0013     -4.43475556
28.0260    0.0013     -4.43475556
28.0354    0.0003     -4.43562676
28.0354    0.0003     -4.43562676
28.0651    0.0003     -4.43707247
28.0651    0.0003     -4.43707247
28.0670    0.0007     -4.43697334
28.0670    0.0007     -4.43697334
28.0801    0.0012     -4.43736665
28.0801    0.0012     -4.43736665
28.1131    0.0008     -4.43913306
28.1131    0.0008     -4.43913306
28.1826    0.0004     -4.44261749
28.1826    0.0004     -4.44261749
28.2262    0.0012     -4.44430584
28.2262    0.0012     -4.44430584
28.2290    0.0013     -4.44441894
28.2290    0.0013     -4.44441894
28.2317    0.0002     -4.44500312
28.2317    0.0002     -4.44500312
28.2702    0.0013     -4.44636999
28.2702    0.0013     -4.44636999
28.2816    0.0002     -4.44737091
28.2816    0.0002     -4.44737091
28.2907    0.0009     -4.44750923
28.2907    0.0009     -4.44750923
28.2997    0.0010     -4.44790877
28.2997    0.0010     -4.44790877
28.3381    0.0005     -4.44993343
28.3381    0.0005     -4.44993343
28.3696    0.0009     -4.45126907
28.3696    0.0009     -4.45126907
28.3775    0.0012     -4.45150402
28.3775    0.0012     -4.45150402
28.3805    0.0003     -4.45202037
28.3805    0.0003     -4.45202037
28.3936    0.0006     -4.45251570
28.3936    0.0006     -4.45251570
28.3964    0.0010     -4.45246160
