r           d           f
15.0000    0.0012     -3.84824952
15.0000    0.0012     -3.84824952
15.0000    0.0012     -3.84824952
15.0000    0.0012     -3.84824952
15.0000    0.0012     -3.84824952
15.0000    0.0012     -3.84824952
15.0000    0.0012     -3.84825033
15.0000    0.0012     -3.84825033
15.0000    0.0012     -3.84825033
15.0000    0.0012     -3.84825033
15.0333    0.0012     -3.85078814
15.0333    0.0012     -3.85078814
15.0333    0.0012     -3.85078814
15.0333    0.0012     -3.85078814
15.0333    0.0012     -3.85078814
15.0333    0.0012     -3.85078814
15.0333    0.0012     -3.85078814
15.0333    0.0012     -3.85078814
15.1327    0.0011     -3.85834301
15.1327    0.0011     -3.85834301
15.1327    0.0011     -3.85834301
15.1327    0.0011     -3.85834301
15.1327    0.0011     -3.85834301
15.1327    0.0011     -3.85834301
15.1327    0.0011     -3.85834301
15.1327    0.0011     -3.85834301
15.2315    0.0011     -3.86581139
15.2315    0.0011     -3.86581139
15.2315    0.0011     -3.86581139
15.2315    0.0011     -3.86581139
15.2315    0.0011     -3.86581139
15.2315    0.0011     -3.86581139
15.2315    0.0011     -3.86581139
15.2315    0.0011     -3.86581139
15.2643    0.0011     -3.86828193
15.2643    0.0011     -3.86828193
15.2643    0.0011     -3.86828193
15.2643    0.0011     -3.86828193
15.2643    0.0011     -3.86828193
15.2643    0.0011     -3.86828193
15.2643    0.0011     -3.86828193
15.2643    0.0011     -3.86828193
15.2971    0.0011     -3.87074402
15.2971    0.0011     -3.87074402
15.2971    0.0011     -3.87074402
15.2971    0.0011     -3.87074402
15.2971    0.0011     -3.87074402
15.2971    0.0011     -3.87074402
15.2971    0.0011     -3.87074402
15.2971    0.0011     -3.87074402
15.5242    0.0011     -3.88772126
15.5242    0.0011     -3.88772126
15.5242    0.0011     -3.88772126
15.5242    0.0011     -3.88772126
15.5242    0.0011     -3.88772126
15.5242    0.0011     -3.88772126
15.5242    0.0011     -3.88772126
15.5242    0.0011     -3.88772126
15.5563    0.0011     -3.89011069
15.5563    0.0011     -3.89011069
15.5563    0.0011     -3.89011069
15.5563    0.0011     -3.89011069
15.6205    0.0011     -3.89486488
15.6205    0.0011     -3.89486488
15.6205    0.0011     -3.89486488
15.6205    0.0011     -3.89486488
15.6205    0.0011     -3.89486488
15.6205    0.0011     -3.89486488
15.6205    0.0011     -3.89486488
15.6205    0.0011     -3.89486488
15.6525    0.0011     -3.89722941
15.6525    0.0011     -3.89722941
15.6525    0.0011     -3.89722941
15.6525    0.0011     -3.89722941
15.6525    0.0011     -3.89722941
15.6525    0.0011     -3.89722941
15.6525    0.0011     -3.89722941
15.6525    0.0011     -3.89722941
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892546
15.8114    0.0011     -3.90892584
15.8114    0.0011     -3.90892584
15.8114    0.0011     -3.90892584
15.8114    0.0011     -3.90892584
15.8114    0.0011     -3.90892584
15.8114    0.0011     -3.90892584
15.8114    0.0011     -3.90892584
15.8114    0.0011     -3.90892584
16.0000    0.0011     -3.92269426
16.0000    0.0011     -3.92269426
16.0000    0.0011     -3.92269426
16.0000    0.0011     -3.92269426
16.0312    0.0011     -3.92496139
16.0312    0.0011     -3.92496139
16.0312    0.0011     -3.92496139
16.0312    0.0011     -3.92496139
16.0312    0.0011     -3.92496139
16.0312    0.0011     -3.92496139
16.0312    0.0011     -3.92496139
16.0312    0.0011     -3.92496139
