r           d           f
43.3456    0.0033     -4.71405592
43.4294    0.0005     -4.71815654
43.4294    0.0005     -4.71815654
43.4318    0.0029     -4.71717864
43.4318    0.0029     -4.71717864
43.4825    0.0031     -4.71886063
43.4825    0.0031     -4.71886063
43.5114    0.0028     -4.71998022
43.5114    0.0028     -4.71998022
43.5732    0.0018     -4.72252450
43.5732    0.0018     -4.72252450
43.6257    0.0020     -4.72421790
43.6257    0.0020     -4.72421790
43.6323    0.0025     -4.72423850
43.6323    0.0025     -4.72423850
43.6589    0.0016     -4.72552687
43.6589    0.0016     -4.72552687
43.6630    0.0032     -4.72500074
43.6630    0.0032     -4.72500074
43.6906    0.0004     -4.72715920
43.6906    0.0004     -4.72715920
43.7204    0.0026     -4.72722034
43.7204    0.0026     -4.72722034
43.7374    0.0034     -4.72744783
43.7374    0.0034     -4.72744783
43.7954    0.0029     -4.72964970
43.7954    0.0029     -4.72964970
43.8257    0.0031     -4.73058076
43.8257    0.0031     -4.73058076
43.8621    0.0019     -4.73235099
43.8621    0.0019     -4.73235099
43.9716    0.0032     -4.73550437
43.9716    0.0032     -4.73550437
44.0572    0.0024     -4.73878595
44.0572    0.0024     -4.73878595
44.1130    0.0033     -4.74026296
44.1130    0.0033     -4.74026296
44.1556    0.0012     -4.74263085
44.1556    0.0012     -4.74263085
44.1702    0.0034     -4.74218998
44.1702    0.0034     -4.74218998
44.1938    0.0025     -4.74334437
44.1938    0.0025     -4.74334437
44.1986    0.0020     -4.74374437
44.1986    0.0020     -4.74374437
44.2838    0.0032     -4.74609558
44.2838    0.0032     -4.74609558
44.3227    0.0018     -4.74803678
44.3227    0.0018     -4.74803678
44.4058    0.0032     -4.75021289
44.4058    0.0032     -4.75021289
44.4546    0.0033     -4.75182503
44.4546    0.0033     -4.75182503
44.5187    0.0021     -4.75450229
44.5187    0.0021     -4.75450229
44.5274    0.0029     -4.75447626
44.5274    0.0029     -4.75447626
44.5815    0.0021     -4.75664181
44.5815    0.0021     -4.75664181
44.5848    0.0014     -4.75705748
44.5848    0.0014     -4.75705748
44.6800    0.0031     -4.75953011
44.6800    0.0031     -4.75953011
44.7971    0.0026     -4.76367429
44.7971    0.0026     -4.76367429
44.8380    0.0028     -4.76497003
44.8380    0.0028     -4.76497003
44.8622    0.0029     -4.76572632
44.8622    0.0029     -4.76572632
44.9399    0.0026     -4.76845175
44.9399    0.0026     -4.76845175
44.9618    0.0032     -4.76891205
44.9618    0.0032     -4.76891205
45.0096    0.0022     -4.77097486
45.0096    0.0022     -4.77097486
45.0124    0.0030     -4.77071029
45.0124    0.0030     -4.77071029
45.1012    0.0019     -4.77414189
45.1012    0.0019     -4.77414189
45.1249    0.0010     -4.77533279
45.1249    0.0010     -4.77533279
45.1344    0.0016     -4.77540864
45.1344    0.0016     -4.77540864
45.1382    0.0011     -4.77572506
45.1382    0.0011     -4.77572506
45.1567    0.0032     -4.77542678
45.1567    0.0032     -4.77542678
45.1599    0.0009     -4.77655382
45.1599    0.0009     -4.77655382
45.1671    0.0024     -4.77611926
45.1671    0.0024     -4.77611926
45.1998    0.0012     -4.77772877
45.1998    0.0012     -4.77772877
45.2432    0.0008     -4.77938104
45.2432    0.0008     -4.77938104
45.2507    0.0031     -4.77859249
45.2507    0.0031     -4.77859249
45.2855    0.0032     -4.77971338
45.2855    0.0032     -4.77971338
45.2872    0.0030     -4.77984972
45.2872    0.0030     -4.77984972
45.2957    0.0029     -4.78021439
45.2957    0.0029     -4.78021439
45.3096    0.0014     -4.78133293
45.3096    0.0014     -4.78133293
45.3745    0.0006     -4.78379832
45.3745    0.0006     -4.78379832
45.4404    0.0026     -4.78513490
45.4404    0.0026     -4.78513490
45.4671    0.0015     -4.78651793
45.4671    0.0015     -4.78651793
45.4817    0.0022     -4.78667021
45.4817    0.0022     -4.78667021
45.5176    0.0022     -4.78786083
45.5176    0.0022     -4.78786083
45.5533    0.0005     -4.78978115
45.5533    0.0005     -4.78978115
45.5662    0.0030     -4.78912820
45.5662    0.0030     -4.78912820
45.6353    0.0032     -4.79134237
45.6353    0.0032     -4.79134237
45.6719    0.0016     -4.79325563
45.6719    0.0016     -4.79325563
45.6844    0.0031     -4.79301414
45.6844    0.0031     -4.79301414
45.8001    0.0017     -4.79743559
45.8001    0.0017     -4.79743559
45.9233    0.0017     -4.80151005
45.9233    0.0017     -4.80151005
45.9888    0.0020     -4.80351057
45.9888    0.0020     -4.80351057
45.9965    0.0023     -4.80365131
45.9965    0.0023     -4.80365131
46.0549    0.0013     -4.80598647
46.0549    0.0013     -4.80598647
46.0986    0.0028     -4.80676686
46.0986    0.0028     -4.80676686
46.1221    0.0026     -4.80763374
46.1221    0.0026     -4.80763374
46.2010    0.0031     -4.81002133
46.2010    0.0031     -4.81002133
46.2206    0.0018     -4.81123795
46.2206    0.0018     -4.81123795
46.2241    0.0031     -4.81076317
46.2241    0.0031     -4.81076317
46.2447    0.0031     -4.81145964
46.2447    0.0031     -4.81145964
46.2480    0.0027     -4.81171666
46.2480    0.0027     -4.81171666
46.2486    0.0026     -4.81179133
46.2486    0.0026     -4.81179133
46.3696    0.0028     -4.81565467
46.3696    0.0028     -4.81565467
46.3715    0.0025     -4.81587694
46.3715    0.0025     -4.81587694
46.4210    0.0031     -4.81721115
46.4210    0.0031     -4.81721115
46.4825    0.0030     -4.81928277
46.4825    0.0030     -4.81928277
46.5525    0.0023     -4.82183914
46.5525    0.0023     -4.82183914
46.5629    0.0019     -4.82238965
46.5629    0.0019     -4.82238965
46.5769    0.0018     -4.82285680
46.5769    0.0018     -4.82285680
46.6100    0.0015     -4.82408443
46.6100    0.0015     -4.82408443
46.6125    0.0029     -4.82355171
46.6125    0.0029     -4.82355171
46.6156    0.0023     -4.82391622
46.6156    0.0023     -4.82391622
46.8328    0.0031     -4.83064596
46.8328    0.0031     -4.83064596
46.8405    0.0026     -4.83108018
46.8405    0.0026     -4.83108018
46.9343    0.0028     -4.83404121
46.9343    0.0028     -4.83404121
46.9493    0.0019     -4.83491002
46.9493    0.0019     -4.83491002
46.9748    0.0029     -4.83530112
46.9748    0.0029     -4.83530112
46.9792    0.0021     -4.83579940
46.9792    0.0021     -4.83579940
47.1482    0.0024     -4.84115346
47.1482    0.0024     -4.84115346
47.2639    0.0030     -4.84461841
47.2639    0.0030     -4.84461841
47.2775    0.0016     -4.84565134
47.2775    0.0016     -4.84565134
47.3135    0.0030     -4.84620432
47.3135    0.0030     -4.84620432
47.3785    0.0020     -4.84873905
47.3785    0.0020     -4.84873905
47.3814    0.0010     -4.84927603
47.3814    0.0010     -4.84927603
47.3923    0.0009     -4.84967157
47.3923    0.0009     -4.84967157
47.4166    0.0011     -4.85036205
47.4166    0.0011     -4.85036205
47.4271    0.0029     -4.84990860
47.4271    0.0029     -4.84990860
47.4492    0.0008     -4.85154633
47.4492    0.0008     -4.85154633
47.4538    0.0029     -4.85074834
47.4538    0.0029     -4.85074834
47.4593    0.0019     -4.85136932
47.4593    0.0019     -4.85136932
47.4978    0.0012     -4.85292436
47.4978    0.0012     -4.85292436
47.5519    0.0007     -4.85489066
47.5519    0.0007     -4.85489066
47.5753    0.0030     -4.85462941
47.5753    0.0030     -4.85462941
47.5940    0.0026     -4.85538627
47.5940    0.0026     -4.85538627
47.6246    0.0013     -4.85695018
47.6246    0.0013     -4.85695018
47.6393    0.0026     -4.85685750
47.6393    0.0026     -4.85685750
47.6633    0.0025     -4.85767928
47.6633    0.0025     -4.85767928
47.7340    0.0027     -4.85984783
47.7340    0.0027     -4.85984783
47.7822    0.0024     -4.86151379
47.7822    0.0024     -4.86151379
47.7968    0.0014     -4.86241958
47.7968    0.0014     -4.86241958
47.8011    0.0028     -4.86195028
47.8011    0.0028     -4.86195028
47.8059    0.0023     -4.86230173
47.8059    0.0023     -4.86230173
47.8496    0.0021     -4.86381316
47.8496    0.0021     -4.86381316
47.9467    0.0028     -4.86661196
47.9467    0.0028     -4.86661196
48.0139    0.0015     -4.86930572
48.0139    0.0015     -4.86930572
48.0459    0.0029     -4.86969797
48.0459    0.0029     -4.86969797
48.0526    0.0017     -4.87042867
48.0526    0.0017     -4.87042867
48.0660    0.0022     -4.87066424
48.0660    0.0022     -4.87066424
48.0858    0.0014     -4.87162000
48.0858    0.0014     -4.87162000
48.2752    0.0016     -4.87757546
48.2752    0.0016     -4.87757546
48.2759    0.0028     -4.87706341
48.2759    0.0028     -4.87706341
48.3068    0.0029     -4.87799782
48.3068    0.0029     -4.87799782
48.3612    0.0021     -4.88006576
48.3612    0.0021     -4.88006576
48.3808    0.0026     -4.88046731
48.3808    0.0026     -4.88046731
48.3984    0.0028     -4.88092742
48.3984    0.0028     -4.88092742
48.4235    0.0029     -4.88169032
48.4235    0.0029     -4.88169032
48.4416    0.0020     -4.88265957
48.4416    0.0020     -4.88265957
48.4530    0.0024     -4.88284021
48.4530    0.0024     -4.88284021
48.5801    0.0017     -4.88718966
48.5801    0.0017     -4.88718966
48.6972    0.0027     -4.89041243
48.6972    0.0027     -4.89041243
48.7191    0.0028     -4.89107149
48.7191    0.0028     -4.89107149
48.7471    0.0029     -4.89192193
48.7471    0.0029     -4.89192193
48.7549    0.0015     -4.89274816
48.7549    0.0015     -4.89274816
48.9121    0.0022     -4.89742842
48.9121    0.0022     -4.89742842
48.9277    0.0017     -4.89810395
48.9277    0.0017     -4.89810395
48.9302    0.0018     -4.89813887
48.9302    0.0018     -4.89813887
49.0356    0.0025     -4.90117472
49.0356    0.0025     -4.90117472
49.0817    0.0023     -4.90266911
49.0817    0.0023     -4.90266911
49.1049    0.0025     -4.90330524
49.1049    0.0025     -4.90330524
49.1590    0.0024     -4.90505403
49.1590    0.0024     -4.90505403
49.1994    0.0026     -4.90624236
49.1994    0.0026     -4.90624236
49.2428    0.0022     -4.90776944
49.2428    0.0022     -4.90776944
49.2735    0.0028     -4.90846699
49.2735    0.0028     -4.90846699
49.2890    0.0026     -4.90903505
49.2890    0.0026     -4.90903505
49.3172    0.0018     -4.91026957
49.3172    0.0018     -4.91026957
49.3719    0.0028     -4.91153438
49.3719    0.0028     -4.91153438
49.3948    0.0028     -4.91226748
49.3948    0.0028     -4.91226748
49.5010    0.0022     -4.91583153
49.5010    0.0022     -4.91583153
49.5179    0.0021     -4.91641272
49.5179    0.0021     -4.91641272
49.5285    0.0017     -4.91691805
49.5285    0.0017     -4.91691805
49.5527    0.0028     -4.91716856
49.5527    0.0028     -4.91716856
49.5868    0.0027     -4.91829471
49.5868    0.0027     -4.91829471
49.6212    0.0027     -4.91935154
49.6212    0.0027     -4.91935154
49.6374    0.0009     -4.92064617
49.6374    0.0009     -4.92064617
49.6485    0.0010     -4.92095087
49.6485    0.0010     -4.92095087
49.6702    0.0008     -4.92170705
49.6702    0.0008     -4.92170705
49.7035    0.0011     -4.92261996
49.7035    0.0011     -4.92261996
49.7475    0.0019     -4.92363377
49.7475    0.0019     -4.92363377
49.8024    0.0011     -4.92564590
49.8024    0.0011     -4.92564590
49.8988    0.0024     -4.92807863
49.8988    0.0024     -4.92807863
49.9050    0.0019     -4.92849482
49.9050    0.0019     -4.92849482
49.9351    0.0028     -4.92904916
49.9351    0.0028     -4.92904916
49.9447    0.0012     -4.93001498
49.9447    0.0012     -4.93001498
49.9962    0.0027     -4.93097421
49.9962    0.0027     -4.93097421
